engine_model,vehicle_age,total_mileage,engine_rpm,engine_load,engine_temperature,oil_temperature,oil_pressure,fuel_pressure,failure_type,days_before_failure
7,0.28888888888888886,0.2797458551439194,0.7480507908220093,0.6835443037974683,0.06122448979591821,0.35185185185185186,0.5833333333333333,0.36,1,13
6,0.41111111111111115,0.03283447741768066,0.3733570951214079,0.16455696202531647,0.0,0.16666666666666674,0.6333333333333332,0.9400000000000002,0,0
6,0.4333333333333334,0.34877205217511176,0.1777678770327467,0.16455696202531647,0.7551020408163265,0.7037037037037037,0.8333333333333333,0.6,3,51
1,0.3888888888888889,0.3593141170412478,0.434172421474716,0.5063291139240506,0.2857142857142856,0.12962962962962954,0.7333333333333333,0.68,4,33
9,0.4222222222222222,0.38528003373460756,0.5431053686789931,0.35443037974683544,0.04081632653061229,0.11111111111111116,0.8166666666666667,0.74,4,57
9,0.9555555555555555,0.8616272893512981,0.7547337937179773,0.4177215189873418,0.5714285714285714,0.8888888888888888,0.2,0.5199999999999999,2,22
3,0.5666666666666667,0.45210861570524385,0.8311427934952105,0.36708860759493667,0.3265306122448979,0.5555555555555554,0.13333333333333336,0.8400000000000001,2,19
0,0.9222222222222223,0.6703131398729275,0.3744709289374026,0.7848101265822784,0.3265306122448979,0.5370370370370372,0.7333333333333333,0.38,6,22
7,0.4333333333333334,0.3564718141677242,0.7059478725774114,0.8987341772151899,0.8775510204081634,0.8518518518518516,0.6333333333333332,0.96,5,15
3,0.6666666666666665,0.5751993869383816,0.37179772777901543,0.6835443037974683,0.7346938775510201,0.7777777777777777,0.08333333333333333,0.6599999999999999,2,4
8,0.19999999999999996,0.17708236190908686,0.23680106928046335,0.3291139240506329,0.5714285714285714,0.38888888888888884,0.8833333333333332,0.5199999999999999,3,51
2,0.9444444444444444,0.006288747156683466,0.2956114947649811,0.7215189873417721,0.08163265306122436,0.0185185185185186,0.8333333333333333,0.76,0,0
0,0.4666666666666666,0.4465578130891899,0.6685230563599911,0.1518987341772152,0.12244897959183665,0.05555555555555558,0.7333333333333333,0.38,1,29
0,1.0,0.8526381517327505,0.22855869904210294,0.6835443037974683,0.46938775510204067,0.462962962962963,0.4166666666666667,0.48,6,42
4,0.13333333333333336,0.21299836597994573,0.23769213633325909,0.5569620253164557,0.7755102040816324,0.35185185185185186,0.9166666666666666,0.5800000000000001,3,12
9,0.6777777777777776,0.6035534867879544,0.6364446424593451,0.5569620253164557,0.08163265306122436,0.11111111111111116,0.6833333333333332,0.5800000000000001,4,33
3,0.05555555555555555,0.13093244563740972,0.44375139229227006,0.4810126582278481,0.2448979591836733,0.6296296296296298,0.11666666666666665,0.5,2,32
4,0.05555555555555555,0.12433960045574156,0.2492760080196035,0.5443037974683544,0.30612244897959173,0.33333333333333326,0.65,0.5800000000000001,0,0
4,0.5555555555555556,0.4888274385620623,0.2405881042548452,0.40506329113924044,0.4285714285714286,0.5,0.5166666666666666,0.45999999999999996,3,54
4,0.28888888888888886,0.35743276392667583,0.8300289596792159,0.037974683544303806,0.08163265306122436,0.18518518518518512,0.7166666666666666,0.96,4,86
2,0.044444444444444425,0.7696396641135947,0.6074849632434841,0.5443037974683544,0.2857142857142856,0.6296296296296298,0.65,0.8199999999999998,6,59
1,0.7555555555555555,0.6999687792694348,0.6255290710625975,0.40506329113924044,0.1428571428571428,0.05555555555555558,0.7333333333333333,0.12,1,56
0,0.8555555555555554,0.8066301478727329,0.8634439741590555,0.9873417721518988,0.6734693877551019,0.6481481481481479,0.3833333333333333,0.8199999999999998,5,23
6,0.4444444444444445,0.4307852621933171,0.37357986188460685,0.8227848101265823,0.7959183673469388,0.9074074074074074,0.13333333333333336,0.5,2,17
0,0.9888888888888889,0.7960840283662637,0.42882601915794166,0.26582278481012656,0.5306122448979591,0.4259259259259258,0.5833333333333333,0.74,3,91
4,0.12222222222222223,0.20799899444919737,0.424593450657162,0.6329113924050632,0.1020408163265305,0.05555555555555558,0.65,0.8800000000000001,4,82
7,0.7666666666666666,0.7337358239637353,0.1797727779015371,0.30379746835443033,0.6122448979591837,0.6666666666666665,0.6333333333333332,0.5800000000000001,3,30
5,0.5444444444444445,0.8832628501688757,0.4464245934506572,0.5063291139240506,0.1428571428571428,0.14814814814814814,0.5999999999999999,0.32000000000000006,6,28
9,0.4888888888888889,0.5098669672506699,0.3448429494319448,0.20253164556962025,0.7551020408163265,0.3148148148148149,0.4666666666666666,0.5,3,40
0,0.911111111111111,0.742733070862949,0.30608153263533083,0.30379746835443033,0.1428571428571428,0.6296296296296298,0.5499999999999999,0.7,6,4
4,0.35555555555555557,0.2894323908997652,0.3292492760080196,0.31645569620253167,0.551020408163265,0.33333333333333326,0.5833333333333333,0.8400000000000001,3,45
6,0.9888888888888889,0.2763156294220921,0.48340387614167973,0.6835443037974683,0.020408163265306145,0.12962962962962954,0.9499999999999998,0.9800000000000002,0,0
6,0.911111111111111,0.5844318029769169,0.4272666518155492,0.5569620253164557,0.6938775510204083,0.8148148148148149,0.10000000000000002,0.96,2,9
9,0.36666666666666664,0.35518649318212225,0.4272666518155492,0.25316455696202533,0.4897959183673468,0.5185185185185186,0.5499999999999999,0.5,3,95
6,0.25555555555555554,0.5213618725950914,0.5511249721541546,0.430379746835443,0.36734693877551017,0.2407407407407407,0.5166666666666666,0.6199999999999999,6,156
1,0.9555555555555555,0.8282129983659798,0.7511695255067944,0.08860759493670886,0.1020408163265305,0.20370370370370372,0.48333333333333334,0.21999999999999997,1,30
4,0.35555555555555557,0.35731112471668197,0.7939407440409891,0.36708860759493667,0.653061224489796,0.9074074074074074,0.31666666666666665,0.42000000000000004,2,25
2,0.8888888888888888,0.15993528794028325,0.5027845845399866,0.35443037974683544,0.04081632653061229,0.09259259259259256,0.9666666666666665,0.8199999999999998,0,0
9,0.7666666666666666,0.2718839075379818,0.3470706170639341,0.13924050632911392,0.30612244897959173,0.33333333333333326,0.7333333333333333,0.9800000000000002,0,0
0,0.7777777777777777,0.6181785744695516,0.6892403653374917,0.5189873417721519,0.2857142857142856,0.4444444444444444,0.7833333333333333,0.3400000000000001,1,37
8,0.9777777777777779,0.8714192457558052,0.8030741813321453,0.5063291139240506,0.346938775510204,0.5925925925925926,0.05,0.54,2,17
3,0.21111111111111108,0.2027887816211263,0.9641345511249722,0.7341772151898734,0.4489795918367345,0.6296296296296298,0.5333333333333333,0.48,5,44
8,0.1111111111111111,0.14927563850448644,0.6629538872800178,0.44303797468354433,0.0,0.05555555555555558,0.5499999999999999,0.3400000000000001,1,28
3,0.8222222222222222,0.0021408500958922435,0.2722209846290934,0.3417721518987341,0.30612244897959173,0.2407407407407407,0.9666666666666665,0.8199999999999998,0,0
0,0.15555555555555556,0.19541339085516418,0.17086210737357987,0.2911392405063291,0.2857142857142856,0.0185185185185186,0.4333333333333333,0.5599999999999999,4,80
1,0.6888888888888889,0.5913246915432366,0.4651370015593674,0.13924050632911392,0.2448979591836733,0.05555555555555558,0.5499999999999999,0.9400000000000002,4,55
7,0.3333333333333333,0.3469028629815392,0.566050345288483,0.18987341772151897,0.30612244897959173,0.38888888888888884,0.8166666666666667,0.21999999999999997,1,80
7,0.6333333333333333,0.6359014073656596,0.2492760080196035,0.3924050632911392,0.4285714285714286,0.6111111111111112,0.7499999999999999,0.45999999999999996,3,60
4,0.8777777777777778,0.55946738244584,0.3042993985297394,0.25316455696202533,0.06122448979591821,0.22222222222222232,0.65,0.78,0,0
7,0.9666666666666666,0.8645060839878198,0.3132100690576966,0.5443037974683544,0.4489795918367345,0.35185185185185186,0.65,0.5199999999999999,6,9
6,0.39999999999999997,0.39187693355660885,0.7836934729338383,0.6708860759493671,0.4897959183673468,0.8333333333333335,0.26666666666666666,0.8,5,16
0,0.41111111111111115,0.4759296276623782,0.6758743595455559,0.6582278481012658,0.2857142857142856,0.03703703703703698,0.4166666666666667,0.06,1,11
9,0.6111111111111112,0.4479282815217876,0.8117620850969035,0.8987341772151899,0.8163265306122447,0.9074074074074074,0.65,0.7,5,25
9,0.7666666666666666,0.6419266029006896,0.39229226999331707,0.5063291139240506,0.26530612244897944,0.8888888888888888,0.2,0.9400000000000002,2,32
9,0.5444444444444445,0.4293337009540568,0.5399866339942081,0.430379746835443,0.26530612244897944,0.18518518518518512,0.7833333333333333,0.8,0,0
1,0.5777777777777777,0.5013806050334305,0.5985742927155269,0.430379746835443,0.30612244897959173,0.8148148148148149,0.10000000000000002,0.8,2,16
9,0.9777777777777779,0.9516849057904317,0.694586767654266,0.8734177215189872,0.346938775510204,0.6296296296296298,0.0,0.5199999999999999,2,4
2,0.8222222222222222,0.7830970153792507,0.6792158609935398,0.6835443037974683,0.08163265306122436,0.3148148148148149,0.8499999999999999,0.38,1,54
3,0.36666666666666664,0.3644554009836557,0.2757852528402763,0.24050632911392408,0.6938775510204083,0.7222222222222223,0.6833333333333332,0.7,3,45
2,0.14444444444444443,0.2147256427618588,0.1762085096903542,0.5189873417721519,0.7959183673469388,0.4814814814814814,0.48333333333333334,0.5,3,30
4,0.7999999999999998,0.7839160527265429,0.32145243929605705,0.6455696202531646,0.346938775510204,0.35185185185185186,0.5999999999999999,0.8,4,75
6,0.45555555555555544,0.40988359127603585,0.26999331699710405,0.2784810126582279,0.8163265306122447,0.7037037037037037,0.7999999999999999,0.8599999999999999,3,54
6,0.15555555555555556,0.18983420575677834,0.3971931387836935,0.3417721518987341,0.04081632653061229,0.16666666666666674,0.7833333333333333,0.9800000000000002,0,0
9,0.13333333333333336,0.14546427659134495,0.38159946535976835,0.13924050632911392,0.7755102040816324,0.37037037037037024,0.6833333333333332,0.54,3,41
0,0.8444444444444443,0.8099671168668983,0.6230786366674093,0.620253164556962,0.5714285714285714,0.8888888888888888,0.05,0.96,2,17
8,0.8333333333333333,0.6093475678239961,0.652706616172867,0.1518987341772152,0.12244897959183665,0.2777777777777777,0.7833333333333333,0.6,4,70
2,1.0,0.6400695776281164,0.41724214747159727,0.44303797468354433,0.04081632653061229,0.35185185185185186,0.7166666666666666,0.03999999999999998,1,62
6,0.8222222222222222,0.7469174596867384,0.6486968144352863,0.21518987341772153,0.18367346938775508,0.37037037037037024,0.5333333333333333,0.03999999999999998,1,54
2,1.0,0.6554488284116757,0.2771218534194699,0.44303797468354433,0.8367346938775511,0.5370370370370372,0.5166666666666666,0.9199999999999999,3,41
2,0.9666666666666666,0.72337621791259,0.5032301180663845,0.17721518987341775,0.18367346938775508,0.2592592592592593,0.5999999999999999,0.17999999999999994,1,66
0,0.45555555555555544,0.30877707992912484,0.5954555580307418,0.3924050632911392,0.08163265306122436,0.05555555555555558,0.9,0.68,0,0
5,0.9444444444444444,0.7817224923063198,0.4849632434840722,0.4810126582278481,0.20408163265306123,0.2777777777777777,0.6166666666666666,0.74,0,0
6,0.27777777777777773,0.32698646966520833,0.9400757406994876,0.6708860759493671,0.9795918367346939,0.4814814814814814,0.3666666666666667,0.42000000000000004,5,25
7,0.5555555555555556,0.4034772595496916,0.26754288260191583,0.13924050632911392,0.7959183673469388,0.6666666666666665,0.5833333333333333,0.6199999999999999,3,44
1,0.3333333333333333,0.36323089960305066,0.566050345288483,0.8481012658227848,0.6938775510204083,0.8703703703703702,0.7,0.5199999999999999,5,15
0,0.3,0.33658380333372523,0.7079527734462018,0.45569620253164556,0.7346938775510201,0.7037037037037037,0.23333333333333334,0.9800000000000002,2,31
4,0.5222222222222221,0.41678864376335495,0.6469146803296948,0.05063291139240508,0.20408163265306123,0.3148148148148149,0.5166666666666666,0.9199999999999999,4,30
6,0.6333333333333333,0.5063313208801813,0.6453553129873023,0.4177215189873418,0.18367346938775508,0.22222222222222232,0.49999999999999994,0.5800000000000001,6,175
2,0.7777777777777777,0.6719674331288442,0.8142125194920918,0.949367088607595,0.7551020408163265,0.7407407407407409,0.49999999999999994,0.8400000000000001,5,10
5,0.21111111111111108,0.24045233567556387,0.707507239919804,0.620253164556962,0.12244897959183665,0.33333333333333326,0.45,0.17999999999999994,1,22
3,0.7888888888888888,0.7841552765061974,0.4927600801960348,0.4683544303797468,0.3265306122448979,0.5,0.6666666666666666,0.72,6,33
3,0.39999999999999997,0.4425802109223901,0.7723323680106928,0.24050632911392408,0.12244897959183665,0.33333333333333326,0.45,0.15999999999999992,1,61
1,0.8888888888888888,0.7332371032027604,0.8427266651815549,0.2784810126582279,0.18367346938775508,0.0185185185185186,0.7166666666666666,1.0,0,0
3,0.08888888888888888,0.1539425295279182,0.8146580530184897,0.1518987341772152,0.16326530612244894,0.2592592592592593,0.7,0.8800000000000001,4,48
2,0.2222222222222222,0.2597402597402597,0.163956337714413,0.10126582278481014,0.3877551020408163,0.38888888888888884,0.7499999999999999,0.30000000000000004,1,30
2,0.6777777777777776,0.5118375224525707,0.4223657830251727,0.5569620253164557,0.3265306122448979,0.18518518518518512,0.4666666666666666,0.9400000000000002,4,66
7,0.8777777777777778,0.6956343687533196,0.19759411895745155,0.4683544303797468,0.5102040816326532,0.2777777777777777,0.8499999999999999,0.8,3,11
5,0.21111111111111108,0.20748405512688994,0.19848518601024728,0.21518987341772153,0.2448979591836733,0.2962962962962963,0.9833333333333333,0.8599999999999999,0,0
8,0.39999999999999997,0.41590473217073276,0.49030964580084657,0.25316455696202533,0.18367346938775508,0.03703703703703698,0.5666666666666665,0.9199999999999999,4,14
9,0.6333333333333333,0.5737234978571225,0.4586767654265984,0.3417721518987341,0.46938775510204067,0.6851851851851851,0.6333333333333332,0.76,3,31
0,0.9555555555555555,0.6198896326901322,0.3519714858543106,0.24050632911392408,0.1428571428571428,0.0,0.49999999999999994,0.68,0,0
6,0.39999999999999997,0.32260745810542873,0.4744932056137225,0.6075949367088608,0.3877551020408163,0.4259259259259258,0.5333333333333333,0.07999999999999996,1,57
8,0.6333333333333333,0.5950671245707149,0.44597905992425935,0.7974683544303797,0.6326530612244896,0.40740740740740744,0.23333333333333334,0.64,2,18
5,0.06666666666666668,0.797726157701181,0.46691913566495885,0.2784810126582279,0.46938775510204067,0.2592592592592593,0.65,0.68,6,32
0,0.8666666666666667,0.7586069877671501,0.4089997772332368,0.5443037974683544,0.36734693877551017,0.0185185185185186,0.6666666666666666,0.9199999999999999,4,88
0,0.6666666666666665,0.6852342162988432,0.7188683448429495,0.2784810126582279,0.12244897959183665,0.2592592592592593,0.8833333333333332,0.36,1,52
2,0.3,0.3339847788801894,0.35598128759189135,0.5063291139240506,0.7142857142857142,0.574074074074074,0.23333333333333334,0.9400000000000002,2,28
6,0.7666666666666666,0.6867182146607684,0.9991089329472044,0.037974683544303806,0.16326530612244894,0.03703703703703698,0.5666666666666665,0.64,4,81
5,1.0,0.7894060357375998,0.4862998440632658,0.5443037974683544,0.2448979591836733,0.4444444444444444,0.45,0.19999999999999996,1,55
7,0.8999999999999999,0.7177159400075416,0.5137001559367342,0.6962025316455696,0.40816326530612246,0.8703703703703702,0.033333333333333326,0.8800000000000001,2,14
1,0.16666666666666669,0.24291755699810647,0.4036533749164625,0.18987341772151897,0.7755102040816324,0.5555555555555554,0.8166666666666667,0.8400000000000001,3,17
6,0.7888888888888888,0.186185029456962,0.5043439518823791,0.5063291139240506,0.2448979591836733,0.05555555555555558,0.6166666666666666,0.8400000000000001,0,0
1,0.35555555555555557,0.3015557654958217,0.4464245934506572,0.44303797468354433,0.5306122448979591,0.5370370370370372,0.5666666666666665,0.64,3,70
8,0.21111111111111108,0.22129416010152816,0.2519492091779907,0.7468354430379747,0.346938775510204,0.3148148148148149,0.6666666666666666,0.21999999999999997,1,72
5,0.8111111111111111,0.7153966857369917,0.6513700155936735,0.36708860759493667,0.0,0.2592592592592593,0.6333333333333332,0.8199999999999998,4,25
9,0.8777777777777778,0.6278245638220661,0.5664958788148808,0.40506329113924044,0.46938775510204067,0.4444444444444444,0.31666666666666665,0.8199999999999998,2,5
0,0.9666666666666666,0.8073194367293649,0.16039206950323012,0.6582278481012658,0.12244897959183665,0.14814814814814814,0.45,0.21999999999999997,1,44
1,0.6222222222222222,0.5450288082195668,0.5945644909779461,0.3417721518987341,0.2857142857142856,0.20370370370370372,0.3,0.36,6,122
7,0.9777777777777779,0.6033872465342961,0.46491423479616845,0.5949367088607594,0.5918367346938773,0.7037037037037037,0.13333333333333336,0.4,2,25
0,0.8999999999999999,0.8957187052722487,0.6377812430385387,0.5443037974683544,0.20408163265306123,0.09259259259259256,0.5999999999999999,0.5800000000000001,0,0
9,0.9444444444444444,0.15736059132874616,0.6959233682334596,0.5189873417721519,0.26530612244897944,0.11111111111111116,0.6333333333333332,0.6,0,0
2,0.3444444444444444,0.32306968710340545,0.33259077745600363,0.49367088607594933,0.551020408163265,0.4444444444444444,0.9,0.9400000000000002,3,65
9,0.3333333333333333,0.28819167095782766,0.5105814212519492,0.6582278481012658,0.16326530612244894,0.38888888888888884,0.4666666666666666,0.36,1,46
2,0.6000000000000001,0.3999253946178704,0.1666295388728002,0.6835443037974683,0.18367346938775508,0.4259259259259258,0.7,0.3400000000000001,1,37
6,0.9333333333333333,0.8833155604932064,0.4174649142347962,0.8607594936708861,0.4285714285714286,0.7407407407407409,0.31666666666666665,0.5199999999999999,2,9
5,0.9777777777777779,0.7018217499016749,0.4384049899754957,0.5316455696202531,0.5918367346938773,0.2407407407407407,0.5166666666666666,0.9000000000000001,6,24
1,0.7222222222222221,0.48203997064440396,0.28580975718422813,0.44303797468354433,0.30612244897959173,0.4259259259259258,0.4333333333333333,0.24,1,42
0,0.3222222222222222,0.3356917824604368,0.6295388728001782,0.4810126582278481,0.3265306122448979,0.07407407407407396,0.65,0.9199999999999999,0,0
3,0.033333333333333326,0.09023602061379145,0.4635776342169749,0.379746835443038,0.346938775510204,0.3148148148148149,0.18333333333333335,0.5,2,28
1,0.27777777777777773,0.34140477068981595,0.1835598128759189,0.5696202531645569,0.04081632653061229,0.2592592592592593,0.7166666666666666,0.48,4,96
4,0.5222222222222221,0.4350547984641022,0.6458008465137002,0.6582278481012658,0.0,0.2777777777777777,0.45,0.020000000000000018,1,60
0,0.5888888888888888,0.5761360088553344,0.7511695255067944,0.911392405063291,0.9591836734693875,1.0,0.45,0.74,5,28
2,0.17777777777777776,0.20936946288179506,0.562708843840499,0.5063291139240506,0.22448979591836737,0.7592592592592591,0.033333333333333326,0.9199999999999999,2,19
3,0.27777777777777773,0.23727349765439054,0.5907774560035642,0.4810126582278481,0.36734693877551017,0.8888888888888888,0.05,0.96,2,14
5,0.24444444444444446,0.14862284141085264,0.27378035197148587,0.5063291139240506,0.16326530612244894,0.0185185185185186,0.5666666666666665,0.54,0,0
0,0.6666666666666665,0.6945558344247073,0.6228558699042103,0.5316455696202531,0.3877551020408163,0.5185185185185186,0.31666666666666665,0.6599999999999999,2,21
5,0.26666666666666666,0.23598006738812233,0.6760971263087547,0.5316455696202531,0.3265306122448979,0.8703703703703702,0.26666666666666666,0.72,2,18
0,0.07777777777777778,0.11859417510369742,0.6533749164624638,0.9873417721518988,0.6122448979591837,0.7592592592592591,0.7166666666666666,0.6199999999999999,5,9
9,0.5444444444444445,0.5969160405626218,0.49944308309200275,0.7848101265822784,0.46938775510204067,0.37037037037037024,0.7333333333333333,0.5800000000000001,6,69
2,0.8888888888888888,0.7896209316752557,0.3562040543550903,0.3924050632911392,0.18367346938775508,0.4444444444444444,0.6333333333333332,0.44000000000000006,6,21
4,0.7444444444444445,0.7006540134857336,0.3965248384940967,0.20253164556962025,0.2448979591836733,0.03703703703703698,0.7166666666666666,0.24,1,14
4,0.6888888888888889,0.585344097051871,0.8721318779238137,0.6835443037974683,0.06122448979591821,0.07407407407407396,0.6166666666666666,0.6,0,0
2,0.15555555555555556,0.16834055735086018,0.21519269325016707,0.620253164556962,0.1428571428571428,0.2777777777777777,0.8499999999999999,0.74,0,0
6,0.7666666666666666,0.7215191926400168,0.7447092893740254,0.430379746835443,0.346938775510204,0.5925925925925926,0.2833333333333334,0.6599999999999999,6,94
0,0.7,0.571043380596924,0.5832033860548006,0.8860759493670886,0.7142857142857142,0.9629629629629628,0.4666666666666666,0.96,5,23
5,0.4222222222222222,0.4623790196690602,0.5914457562931611,0.7468354430379747,0.551020408163265,0.574074074074074,0.8166666666666667,0.7,5,38
9,0.3,0.32117211542750096,0.5555803074181332,0.5822784810126582,0.2448979591836733,0.2777777777777777,0.7499999999999999,0.36,1,32
5,0.25555555555555554,0.3053874006106288,0.4891958119848519,0.44303797468354433,0.653061224489796,0.35185185185185186,0.4666666666666666,0.9800000000000002,3,63
3,0.044444444444444425,0.10870896197152831,0.6197371352194253,0.6835443037974683,0.9183673469387752,0.574074074074074,0.6333333333333332,0.5199999999999999,5,62
4,0.41111111111111115,0.30420344563335505,0.7725551347738917,0.8607594936708861,0.6938775510204083,0.2962962962962963,0.18333333333333335,0.42000000000000004,2,9
8,0.24444444444444446,0.26802388994084275,0.6326576074849632,0.5063291139240506,0.3877551020408163,0.16666666666666674,0.48333333333333334,0.06,1,42
0,0.7222222222222221,0.00028382482331904744,0.41234127868122084,0.2278481012658228,0.04081632653061229,0.12962962962962954,0.9,0.8400000000000001,0,0
9,0.9333333333333333,0.6463461608638005,0.5754065493428381,0.3417721518987341,0.4489795918367345,0.5370370370370372,0.2833333333333334,0.3400000000000001,6,102
8,0.41111111111111115,0.7577920050601911,0.6727556248607708,0.49367088607594933,0.3877551020408163,0.3148148148148149,0.6666666666666666,0.6599999999999999,6,32
2,0.044444444444444425,0.10195798581686812,0.7850300735130319,0.9240506329113923,0.8367346938775511,0.9444444444444442,0.8166666666666667,0.96,5,65
7,0.8444444444444443,0.7929214089064229,0.14813989752728893,0.5316455696202531,0.30612244897959173,0.0185185185185186,0.45,0.36,1,57
5,0.9555555555555555,0.9026724134435654,0.5767431499220317,0.430379746835443,0.5918367346938773,0.574074074074074,0.08333333333333333,0.76,2,7
9,0.4333333333333334,0.783105124659917,0.3849409668077523,0.7721518987341772,0.16326530612244894,0.22222222222222232,0.3,0.74,6,22
3,0.044444444444444425,0.09265258625233648,0.6021385609267097,0.7468354430379747,0.3265306122448979,0.16666666666666674,0.6333333333333332,0.6599999999999999,0,0
9,0.8999999999999999,0.6285260165996974,0.24771664067721097,0.5949367088607594,0.2857142857142856,0.20370370370370372,0.4166666666666667,0.78,4,11
4,0.6888888888888889,0.511338801691596,0.1813321452439296,0.620253164556962,0.20408163265306123,0.12962962962962954,0.9499999999999998,0.7,0,0
2,0.7333333333333332,0.5974147613235967,0.5163733570951214,0.012658227848101278,0.1428571428571428,0.05555555555555558,0.5333333333333333,0.78,4,21
5,0.044444444444444425,0.09950898305565804,0.8342615281799955,0.5189873417721519,0.30612244897959173,0.4259259259259258,0.2833333333333334,0.8599999999999999,2,26
8,0.4888888888888889,0.5206442012561275,0.23969703720204946,0.2784810126582279,0.20408163265306123,0.5555555555555554,0.2833333333333334,0.8800000000000001,6,214
0,0.5111111111111111,0.17070441266507452,0.5199376253063043,0.4683544303797468,0.0,0.09259259259259256,0.7499999999999999,0.8599999999999999,0,0
5,0.6444444444444444,0.511845631733237,0.646246380040098,0.35443037974683544,0.04081632653061229,0.20370370370370372,0.49999999999999994,0.15999999999999992,1,31
5,0.3777777777777778,0.37922240107691246,0.5228335932278904,0.49367088607594933,0.30612244897959173,0.9074074074074074,0.05,0.8599999999999999,2,19
3,0.17777777777777776,0.6450567852378655,0.5384272666518155,0.5443037974683544,0.1428571428571428,0.37037037037037024,0.4666666666666666,0.74,6,56
6,0.07777777777777778,0.13604129245715257,0.48808197816885723,0.21518987341772153,0.5306122448979591,0.33333333333333326,0.5166666666666666,0.8400000000000001,3,26
5,0.3222222222222222,0.264265238352032,0.2080641568278013,0.35443037974683544,0.46938775510204067,0.6666666666666665,0.5166666666666666,0.4,3,51
9,0.8555555555555554,0.561000036491763,0.9171307640899978,0.7088607594936709,0.8163265306122447,0.9444444444444442,0.6833333333333332,0.5599999999999999,5,6
1,0.7666666666666666,0.7459970563311181,0.964802851414569,0.20253164556962025,0.08163265306122436,0.3148148148148149,0.7999999999999999,0.8800000000000001,4,18
0,0.6000000000000001,0.5245285466952654,0.5219425261750946,0.13924050632911392,0.551020408163265,0.4444444444444444,0.7,0.9400000000000002,3,50
7,0.8333333333333333,0.7836971021485538,0.38226776564936515,0.6329113924050632,0.3265306122448979,0.2592592592592593,0.6166666666666666,0.2599999999999999,1,39
5,0.06666666666666668,0.10843730106920865,0.514368456226331,0.35443037974683544,0.26530612244897944,0.18518518518518512,0.8166666666666667,0.42000000000000004,4,48
2,0.022222222222222227,0.7848688932048282,0.6315437736689686,0.49367088607594933,0.36734693877551017,0.3148148148148149,0.7166666666666666,0.3400000000000001,6,34
5,0.5555555555555556,0.4552104155600877,0.8534194698151036,0.5696202531645569,0.3265306122448979,0.03703703703703698,0.7666666666666665,0.72,4,88
3,0.8999999999999999,0.6890455782119846,0.7779015370906661,0.08860759493670886,0.020408163265306145,0.33333333333333326,0.8499999999999999,1.0,4,45
2,0.35555555555555557,0.31429544542251375,0.762085096903542,0.8481012658227848,0.36734693877551017,0.40740740740740744,0.3,0.78,2,23
8,0.4666666666666666,0.6920419574181672,0.6068166629538873,0.44303797468354433,0.3877551020408163,0.4444444444444444,0.3333333333333333,0.7,6,35
7,0.7444444444444445,0.552217685530205,0.3548674537758967,0.5569620253164557,0.551020408163265,0.6481481481481479,0.7499999999999999,0.8400000000000001,3,37
9,0.21111111111111108,0.22993054401109347,0.3288037424816218,0.5063291139240506,0.1428571428571428,0.40740740740740744,0.5999999999999999,0.07999999999999996,1,62
8,0.8666666666666667,0.6388491308878446,0.19558921808866117,0.430379746835443,0.5714285714285714,0.7222222222222223,0.8666666666666666,0.42000000000000004,3,23
1,1.0,0.9022953318925844,0.8772555134773892,0.30379746835443033,0.20408163265306123,0.22222222222222232,0.5499999999999999,0.8400000000000001,4,79
2,0.9333333333333333,0.7987479270651296,0.5248384940966808,0.25316455696202533,0.7755102040816324,0.4814814814814814,0.5999999999999999,0.45999999999999996,3,51
4,0.3444444444444444,0.37907237938458666,0.6660726219648029,0.7468354430379747,0.7959183673469388,0.7592592592592591,0.21666666666666667,0.6,2,9
5,0.5333333333333332,0.529033252105372,0.2967253285809758,0.31645569620253167,0.1020408163265305,0.0185185185185186,0.8666666666666666,0.8599999999999999,4,16
4,0.6666666666666665,0.6890901792556491,0.23390510135887727,0.3417721518987341,0.346938775510204,0.37037037037037024,0.3,0.3400000000000001,6,37
3,0.45555555555555544,0.512693051562861,0.46201826687458236,0.08860759493670886,0.0,0.20370370370370372,0.4666666666666666,0.09999999999999998,1,67
0,0.06666666666666668,0.11704124785610892,0.5999108932947205,0.3417721518987341,0.36734693877551017,0.2962962962962963,0.16666666666666669,0.78,2,18
6,0.18888888888888888,0.2618162355908219,0.5580307418133215,0.6582278481012658,0.5918367346938773,0.9074074074074074,0.7499999999999999,0.78,5,27
5,0.7666666666666666,0.7555132971929724,0.6137224326130541,0.9367088607594937,0.8163265306122447,0.7777777777777777,0.7999999999999999,0.8800000000000001,5,14
7,0.45555555555555544,0.42192587306542967,0.20338605480062374,0.3291139240506329,0.1428571428571428,0.33333333333333326,0.5999999999999999,0.0,1,16
8,0.7555555555555555,0.6440309612335837,0.4731566050345289,0.36708860759493667,0.16326530612244894,0.0185185185185186,0.6333333333333332,0.19999999999999996,1,46
2,0.5777777777777777,0.10608966431632681,0.46625083537536205,0.40506329113924044,0.08163265306122436,0.07407407407407396,0.7666666666666665,0.64,0,0
5,0.24444444444444446,0.30861083967546654,0.19737135219425261,0.5822784810126582,0.0,0.18518518518518512,0.49999999999999994,0.15999999999999992,1,60
4,0.24444444444444446,0.26046604035988985,0.3457340164847405,0.20253164556962025,0.5918367346938773,0.38888888888888884,0.8833333333333332,0.9199999999999999,3,70
2,0.26666666666666666,0.2238891299147309,0.7658721318779238,0.9999999999999999,0.7755102040816324,1.0,0.4333333333333333,0.8599999999999999,5,11
